CMDLINE python3 getYieldsandRatios.py
MEM 4872.015625 1706285582.4375
MEM 4872.015625 1706285582.5380
MEM 4872.015625 1706285582.6386
MEM 4872.015625 1706285582.7391
MEM 4872.015625 1706285582.8397
MEM 4872.015625 1706285582.9404
MEM 4872.015625 1706285583.0409
MEM 4872.015625 1706285583.1415
MEM 4872.015625 1706285583.2421
MEM 4872.015625 1706285583.3426
MEM 4872.015625 1706285583.4432
MEM 4872.015625 1706285583.5439
MEM 4872.015625 1706285583.6444
MEM 4872.015625 1706285583.7450
MEM 4872.015625 1706285583.8456
MEM 4872.015625 1706285583.9462
MEM 4872.015625 1706285584.0470
MEM 4872.015625 1706285584.1475
MEM 4872.015625 1706285584.2480
MEM 4872.015625 1706285584.3487
MEM 4872.015625 1706285584.4495
MEM 4872.015625 1706285584.5501
MEM 4872.015625 1706285584.6507
MEM 4872.015625 1706285584.7512
MEM 4872.015625 1706285584.8516
MEM 4872.015625 1706285584.9521
MEM 4872.015625 1706285585.0526
MEM 4872.015625 1706285585.1530
MEM 4872.015625 1706285585.2535
MEM 4872.015625 1706285585.3541
MEM 4872.015625 1706285585.4545
MEM 4872.015625 1706285585.5551
MEM 4872.015625 1706285585.6556
MEM 4872.015625 1706285585.7561
MEM 4872.015625 1706285585.8567
MEM 4872.015625 1706285585.9571
MEM 4872.015625 1706285586.0576
MEM 4872.015625 1706285586.1581
MEM 4872.015625 1706285586.2586
MEM 4872.015625 1706285586.3591
MEM 4872.015625 1706285586.4596
MEM 4872.015625 1706285586.5601
MEM 4872.015625 1706285586.6608
MEM 4872.015625 1706285586.7613
MEM 4872.015625 1706285586.8618
MEM 4872.015625 1706285586.9625
MEM 4872.015625 1706285587.0629
MEM 4890.320312 1706285587.1636
MEM 4903.984375 1706285587.2641
MEM 4916.617188 1706285587.3647
MEM 4930.281250 1706285587.4654
MEM 4943.171875 1706285587.5658
MEM 4952.968750 1706285587.6667
MEM 4963.796875 1706285587.7674
MEM 4976.687500 1706285587.8680
MEM 4987.773438 1706285587.9686
MEM 5000.148438 1706285588.0691
MEM 5012.714844 1706285588.1697
MEM 5027.152344 1706285588.2702
MEM 5040.042969 1706285588.3707
MEM 5053.964844 1706285588.4711
MEM 5067.628906 1706285588.5716
MEM 5080.710938 1706285588.6723
MEM 5096.179688 1706285588.7728
MEM 5110.359375 1706285588.8736
MEM 5123.765625 1706285588.9742
MEM 5136.398438 1706285589.0747
MEM 5148.515625 1706285589.1751
MEM 5154.960938 1706285589.2757
MEM 5160.632812 1706285589.3764
MEM 5172.234375 1706285589.4769
MEM 5181.773438 1706285589.5774
MEM 5188.734375 1706285589.6779
MEM 5194.406250 1706285589.7788
MEM 5203.945312 1706285589.8794
MEM 5215.031250 1706285589.9800
MEM 5227.664062 1706285590.0805
MEM 5239.265625 1706285590.1811
MEM 5249.062500 1706285590.2816
MEM 5259.890625 1706285590.3826
MEM 5271.492188 1706285590.4833
MEM 5282.835938 1706285590.5840
MEM 5295.210938 1706285590.6846
MEM 5305.265625 1706285590.7853
MEM 5312.484375 1706285590.8858
MEM 5322.023438 1706285590.9863
MEM 5335.757812 1706285591.0869
MEM 5349.757812 1706285591.1875
MEM 5361.976562 1706285591.2880
MEM 5369.976562 1706285591.3888
MEM 5379.976562 1706285591.4893
MEM 5389.976562 1706285591.5899
MEM 5399.976562 1706285591.6906
MEM 5411.976562 1706285591.7913
MEM 5437.976562 1706285591.8920
MEM 5496.218750 1706285591.9925
MEM 5160.699219 1706285592.0930
MEM 5362.562500 1706285592.1938
MEM 5477.671875 1706285592.2944
MEM 5485.671875 1706285592.3949
MEM 5493.671875 1706285592.4958
MEM 5499.671875 1706285592.5963
MEM 5507.671875 1706285592.6969
MEM 5515.671875 1706285592.7973
MEM 5521.671875 1706285592.8978
MEM 5529.671875 1706285592.9985
MEM 5537.671875 1706285593.0991
MEM 5543.671875 1706285593.1998
MEM 5549.671875 1706285593.3004
MEM 5557.781250 1706285593.4011
MEM 5565.781250 1706285593.5016
MEM 5573.781250 1706285593.6022
MEM 5581.781250 1706285593.7027
MEM 5589.781250 1706285593.8032
MEM 5595.781250 1706285593.9037
MEM 5601.781250 1706285594.0043
MEM 5609.781250 1706285594.1048
MEM 5617.781250 1706285594.2054
MEM 5625.781250 1706285594.3059
MEM 5631.781250 1706285594.4064
MEM 5639.781250 1706285594.5068
MEM 5647.781250 1706285594.6074
MEM 5653.781250 1706285594.7078
MEM 5657.781250 1706285594.8084
MEM 5663.781250 1706285594.9089
MEM 5665.781250 1706285595.0094
MEM 5671.781250 1706285595.1102
MEM 5677.781250 1706285595.2107
MEM 5683.781250 1706285595.3113
MEM 5687.781250 1706285595.4117
MEM 5695.781250 1706285595.5123
MEM 5701.781250 1706285595.6128
MEM 5709.781250 1706285595.7133
MEM 5717.781250 1706285595.8139
MEM 5725.781250 1706285595.9146
MEM 5733.781250 1706285596.0152
MEM 5739.781250 1706285596.1157
MEM 5747.781250 1706285596.2162
MEM 5755.781250 1706285596.3168
MEM 5759.781250 1706285596.4184
MEM 5767.781250 1706285596.5191
MEM 5775.781250 1706285596.6196
MEM 5783.781250 1706285596.7200
MEM 5789.781250 1706285596.8206
MEM 5797.781250 1706285596.9212
MEM 5805.781250 1706285597.0217
MEM 5813.781250 1706285597.1222
MEM 5821.781250 1706285597.2228
MEM 5827.781250 1706285597.3235
MEM 5835.781250 1706285597.4241
MEM 5841.781250 1706285597.5248
MEM 5849.781250 1706285597.6254
MEM 5855.781250 1706285597.7261
MEM 5861.781250 1706285597.8267
MEM 5869.781250 1706285597.9273
MEM 5875.781250 1706285598.0279
MEM 5883.781250 1706285598.1286
MEM 5891.781250 1706285598.2292
MEM 5899.781250 1706285598.3297
MEM 5905.781250 1706285598.4304
MEM 5913.781250 1706285598.5312
MEM 5921.781250 1706285598.6319
MEM 5927.781250 1706285598.7325
MEM 5933.781250 1706285598.8331
MEM 5937.781250 1706285598.9337
MEM 5939.781250 1706285599.0343
MEM 5943.781250 1706285599.1351
MEM 5945.781250 1706285599.2357
MEM 5947.781250 1706285599.3363
MEM 5949.781250 1706285599.4368
MEM 5949.781250 1706285599.5372
MEM 5949.781250 1706285599.6379
MEM 5949.781250 1706285599.7385
MEM 5949.781250 1706285599.8394
MEM 5949.781250 1706285599.9401
MEM 5949.781250 1706285600.0409
MEM 5949.781250 1706285600.1414
MEM 5949.781250 1706285600.2420
MEM 5949.781250 1706285600.3427
MEM 5949.781250 1706285600.4433
MEM 5949.781250 1706285600.5439
MEM 5949.781250 1706285600.6446
MEM 5949.781250 1706285600.7452
MEM 5949.781250 1706285600.8457
MEM 5949.781250 1706285600.9464
MEM 5949.781250 1706285601.0471
MEM 5949.781250 1706285601.1477
MEM 5949.781250 1706285601.2482
MEM 5949.781250 1706285601.3488
MEM 5949.781250 1706285601.4494
MEM 5949.781250 1706285601.5499
MEM 5949.781250 1706285601.6506
MEM 5949.781250 1706285601.7511
MEM 5949.781250 1706285601.8516
MEM 5949.781250 1706285601.9521
MEM 5949.781250 1706285602.0526
MEM 5949.781250 1706285602.1532
MEM 5949.781250 1706285602.2538
MEM 5949.781250 1706285602.3543
MEM 5949.781250 1706285602.4548
MEM 5949.781250 1706285602.5553
MEM 5949.781250 1706285602.6558
MEM 5949.781250 1706285602.7564
MEM 5949.781250 1706285602.8571
MEM 5949.781250 1706285602.9577
MEM 5949.781250 1706285603.0582
MEM 5949.781250 1706285603.1588
MEM 5949.781250 1706285603.2596
MEM 5949.781250 1706285603.3601
MEM 5963.781250 1706285603.4609
MEM 5975.781250 1706285603.5614
MEM 5989.781250 1706285603.6621
MEM 6000.257812 1706285603.7626
MEM 6076.847656 1706285603.8631
MEM 5714.824219 1706285603.9636
MEM 5859.035156 1706285604.0641
MEM 5999.363281 1706285604.1648
MEM 6122.308594 1706285604.2656
MEM 6160.980469 1706285604.3661
MEM 6160.980469 1706285604.4669
MEM 6160.980469 1706285604.5678
MEM 6160.980469 1706285604.6685
MEM 6160.980469 1706285604.7692
MEM 6160.980469 1706285604.8697
MEM 6160.980469 1706285604.9701
MEM 6160.980469 1706285605.0709
MEM 6160.980469 1706285605.1713
MEM 6160.980469 1706285605.2720
MEM 6160.980469 1706285605.3725
MEM 6160.980469 1706285605.4729
MEM 6160.980469 1706285605.5735
MEM 6160.980469 1706285605.6741
MEM 6160.980469 1706285605.7746
MEM 6160.980469 1706285605.8750
MEM 6160.980469 1706285605.9756
MEM 6160.980469 1706285606.0761
MEM 6160.980469 1706285606.1766
MEM 6160.980469 1706285606.2772
MEM 6160.980469 1706285606.3778
MEM 6160.980469 1706285606.4784
MEM 6160.980469 1706285606.5789
MEM 6160.980469 1706285606.6794
MEM 6160.980469 1706285606.7801
MEM 6160.980469 1706285606.8808
MEM 6160.980469 1706285606.9813
MEM 6160.980469 1706285607.0818
MEM 6160.980469 1706285607.1824
MEM 6160.980469 1706285607.2830
MEM 6160.980469 1706285607.3835
MEM 6160.980469 1706285607.4839
MEM 6160.980469 1706285607.5844
MEM 6160.980469 1706285607.6850
MEM 6160.980469 1706285607.7855
MEM 6160.980469 1706285607.8860
MEM 6160.980469 1706285607.9865
MEM 6160.980469 1706285608.0872
MEM 6160.980469 1706285608.1878
MEM 6160.980469 1706285608.2882
MEM 6160.980469 1706285608.3887
MEM 6160.980469 1706285608.4892
MEM 6160.980469 1706285608.5897
MEM 6160.980469 1706285608.6901
MEM 6160.980469 1706285608.7906
MEM 6160.980469 1706285608.8912
MEM 6160.980469 1706285608.9918
MEM 6160.980469 1706285609.0924
MEM 6160.980469 1706285609.1930
MEM 6160.980469 1706285609.2936
MEM 6160.980469 1706285609.3942
MEM 6160.980469 1706285609.4947
MEM 6160.980469 1706285609.5952
MEM 6160.980469 1706285609.6962
MEM 6160.980469 1706285609.7967
MEM 6160.980469 1706285609.8975
MEM 6160.980469 1706285609.9980
MEM 6160.980469 1706285610.0985
MEM 6160.980469 1706285610.1990
MEM 6160.980469 1706285610.2996
MEM 6160.980469 1706285610.4002
MEM 6160.980469 1706285610.5010
MEM 6160.980469 1706285610.6019
MEM 6160.980469 1706285610.7026
MEM 6160.980469 1706285610.8032
MEM 6160.980469 1706285610.9037
MEM 6160.980469 1706285611.0043
MEM 6160.980469 1706285611.1051
MEM 6160.980469 1706285611.2056
MEM 6160.980469 1706285611.3060
MEM 6160.980469 1706285611.4066
MEM 6160.980469 1706285611.5071
MEM 6160.980469 1706285611.6076
MEM 6160.980469 1706285611.7081
MEM 6160.980469 1706285611.8087
MEM 6160.980469 1706285611.9093
MEM 6160.980469 1706285612.0097
MEM 6160.980469 1706285612.1103
MEM 6160.980469 1706285612.2109
MEM 6160.980469 1706285612.3113
MEM 6160.980469 1706285612.4118
MEM 6160.980469 1706285612.5123
MEM 6160.980469 1706285612.6129
MEM 6160.980469 1706285612.7134
MEM 6160.980469 1706285612.8140
MEM 6160.980469 1706285612.9145
MEM 6160.980469 1706285613.0152
MEM 6160.980469 1706285613.1161
MEM 6168.773438 1706285613.2167
MEM 6249.777344 1706285613.3172
MEM 6277.500000 1706285613.4179
MEM 6276.687500 1706285613.5185
MEM 6276.382812 1706285613.6191
MEM 6278.085938 1706285613.7197
MEM 6279.218750 1706285613.8202
MEM 6285.921875 1706285613.9209
MEM 6277.343750 1706285614.0215
MEM 6279.664062 1706285614.1221
MEM 6279.316406 1706285614.2227
MEM 6276.082031 1706285614.3232
MEM 6275.914062 1706285614.4237
MEM 6284.656250 1706285614.5242
MEM 6291.617188 1706285614.6249
MEM 6295.226562 1706285614.7254
MEM 6306.570312 1706285614.8260
MEM 6322.554688 1706285614.9264
MEM 6355.289062 1706285615.0270
MEM 6363.281250 1706285615.1275
MEM 6375.390625 1706285615.2280
MEM 6405.937500 1706285615.3285
MEM 6415.734375 1706285615.4290
MEM 6419.859375 1706285615.5295
MEM 6422.953125 1706285615.6299
MEM 6418.945312 1706285615.7305
MEM 6419.007812 1706285615.8313
MEM 6409.453125 1706285615.9319
MEM 6404.125000 1706285616.0325
MEM 6403.625000 1706285616.1334
MEM 6403.625000 1706285616.2341
MEM 6403.625000 1706285616.3346
MEM 6403.625000 1706285616.4357
MEM 6403.625000 1706285616.5365
MEM 6400.707031 1706285616.6372
MEM 6407.601562 1706285616.7377
MEM 6416.625000 1706285616.8385
MEM 6425.132812 1706285616.9393
MEM 6418.992188 1706285617.0401
MEM 6423.281250 1706285617.1410
MEM 6431.789062 1706285617.2417
MEM 6440.812500 1706285617.3423
MEM 6440.812500 1706285617.4429
MEM 6440.812500 1706285617.5435
MEM 6440.812500 1706285617.6440
MEM 6440.812500 1706285617.7447
MEM 6440.812500 1706285617.8454
MEM 6440.812500 1706285617.9462
MEM 6440.812500 1706285618.0468
MEM 6444.097656 1706285618.1475
MEM 6452.097656 1706285618.2481
MEM 6456.843750 1706285618.3487
MEM 6459.164062 1706285618.4493
MEM 6464.062500 1706285618.5499
MEM 6474.433594 1706285618.6504
MEM 6489.871094 1706285618.7511
MEM 6497.253906 1706285618.8519
MEM 6510.203125 1706285618.9526
MEM 6526.820312 1706285619.0532
MEM 6538.421875 1706285619.1538
MEM 6554.855469 1706285619.2544
MEM 6564.781250 1706285619.3579
MEM 6570.566406 1706285619.4585
MEM 6570.566406 1706285619.5592
MEM 6569.972656 1706285619.6598
MEM 6569.972656 1706285619.7605
MEM 6569.972656 1706285619.8611
MEM 6569.972656 1706285619.9617
MEM 6569.972656 1706285620.0625
MEM 6569.972656 1706285620.1633
MEM 6569.972656 1706285620.2640
MEM 6569.972656 1706285620.3647
MEM 6569.972656 1706285620.4652
MEM 6569.972656 1706285620.5658
MEM 6569.972656 1706285620.6663
MEM 6569.972656 1706285620.7669
MEM 6569.972656 1706285620.8678
MEM 6569.972656 1706285620.9685
MEM 6569.972656 1706285621.0691
MEM 6569.972656 1706285621.1696
MEM 6569.972656 1706285621.2701
MEM 6569.972656 1706285621.3706
MEM 6569.972656 1706285621.4713
MEM 6569.972656 1706285621.5719
MEM 6569.972656 1706285621.6724
MEM 6569.972656 1706285621.7731
MEM 6569.972656 1706285621.8739
MEM 6569.972656 1706285621.9745
MEM 6569.972656 1706285622.0751
MEM 6569.972656 1706285622.1758
MEM 6569.972656 1706285622.2764
MEM 6569.531250 1706285622.3771
MEM 6569.531250 1706285622.4777
MEM 6569.531250 1706285622.5784
MEM 6569.531250 1706285622.6789
MEM 6569.531250 1706285622.7795
MEM 6569.531250 1706285622.8803
MEM 6569.531250 1706285622.9810
MEM 6569.316406 1706285623.0816
MEM 6569.316406 1706285623.1831
MEM 6569.316406 1706285623.2837
MEM 6569.316406 1706285623.3843
MEM 6569.316406 1706285623.4849
MEM 6569.316406 1706285623.5856
MEM 6569.316406 1706285623.6864
MEM 6569.316406 1706285623.7870
MEM 6569.316406 1706285623.8877
MEM 6569.316406 1706285623.9882
MEM 6569.316406 1706285624.0888
MEM 6569.316406 1706285624.1894
MEM 6569.316406 1706285624.2898
MEM 6569.316406 1706285624.3905
MEM 6569.316406 1706285624.4909
MEM 6569.316406 1706285624.5915
MEM 6569.316406 1706285624.6920
MEM 6569.316406 1706285624.7925
MEM 6569.316406 1706285624.8931
MEM 6569.316406 1706285624.9940
MEM 6569.316406 1706285625.0946
MEM 6569.316406 1706285625.1952
MEM 6569.316406 1706285625.2959
MEM 6569.316406 1706285625.3966
MEM 6569.316406 1706285625.4973
MEM 6569.316406 1706285625.5979
MEM 6569.316406 1706285625.6984
MEM 6569.316406 1706285625.7993
MEM 6569.316406 1706285625.8999
MEM 6569.316406 1706285626.0006
MEM 6569.316406 1706285626.1012
MEM 6569.316406 1706285626.2018
MEM 6569.316406 1706285626.3023
MEM 6569.316406 1706285626.4027
MEM 6569.316406 1706285626.5035
MEM 6569.316406 1706285626.6041
MEM 6569.316406 1706285626.7048
MEM 6569.316406 1706285626.8055
MEM 6569.316406 1706285626.9063
MEM 6569.316406 1706285627.0072
MEM 6569.316406 1706285627.1077
MEM 6569.316406 1706285627.2082
MEM 6569.316406 1706285627.3089
MEM 6569.316406 1706285627.4096
MEM 6569.316406 1706285627.5102
MEM 6569.316406 1706285627.6107
MEM 6569.316406 1706285627.7113
MEM 6569.316406 1706285627.8119
MEM 6569.316406 1706285627.9127
MEM 6569.316406 1706285628.0133
MEM 6569.316406 1706285628.1138
MEM 6569.316406 1706285628.2145
MEM 6569.316406 1706285628.3151
MEM 6569.316406 1706285628.4157
MEM 6569.316406 1706285628.5164
MEM 6569.316406 1706285628.6170
MEM 6569.316406 1706285628.7176
MEM 6569.316406 1706285628.8184
MEM 6569.316406 1706285628.9189
MEM 6569.316406 1706285629.0195
MEM 6569.316406 1706285629.1200
MEM 6569.316406 1706285629.2206
MEM 6532.910156 1706285629.3211
MEM 6626.703125 1706285629.4218
MEM 6638.578125 1706285629.5224
MEM 6646.542969 1706285629.6229
MEM 6654.277344 1706285629.7235
MEM 6662.527344 1706285629.8241
MEM 6681.089844 1706285629.9247
MEM 6697.847656 1706285630.0252
MEM 6709.472656 1706285630.1258
MEM 6707.292969 1706285630.2264
MEM 6706.699219 1706285630.3270
MEM 6710.558594 1706285630.4277
MEM 6714.941406 1706285630.5282
MEM 6726.800781 1706285630.6288
MEM 6744.734375 1706285630.7292
MEM 6763.578125 1706285630.8297
MEM 6773.152344 1706285630.9302
MEM 6775.718750 1706285631.0306
MEM 6778.613281 1706285631.1312
MEM 6779.351562 1706285631.2317
MEM 6789.664062 1706285631.3327
MEM 6806.679688 1706285631.4333
MEM 6806.679688 1706285631.5338
MEM 6818.988281 1706285631.6345
MEM 6836.886719 1706285631.7350
MEM 6858.226562 1706285631.8355
MEM 6871.238281 1706285631.9362
MEM 6889.195312 1706285632.0367
MEM 6910.335938 1706285632.1372
MEM 6925.734375 1706285632.2377
MEM 6925.734375 1706285632.3383
MEM 6930.828125 1706285632.6216
MEM 6958.644531 1706285632.7221
MEM 6959.312500 1706285632.8227
MEM 6959.312500 1706285632.9232
MEM 6959.312500 1706285633.0240
MEM 6959.312500 1706285633.1244
MEM 6959.312500 1706285633.2248
MEM 6959.312500 1706285633.3254
MEM 6959.312500 1706285633.4260
MEM 6959.312500 1706285633.5264
MEM 6959.312500 1706285633.6270
MEM 6959.312500 1706285633.7275
MEM 6959.312500 1706285633.8280
MEM 6959.312500 1706285633.9285
MEM 6959.312500 1706285634.0290
MEM 6959.312500 1706285634.1296
MEM 6959.312500 1706285634.2301
MEM 6959.312500 1706285634.3305
MEM 6959.312500 1706285634.4310
MEM 6959.312500 1706285634.5315
MEM 6959.312500 1706285634.6320
MEM 6959.312500 1706285634.7325
MEM 6959.312500 1706285634.8329
MEM 6959.312500 1706285634.9334
MEM 6959.312500 1706285635.0338
MEM 6959.312500 1706285635.1344
MEM 6959.312500 1706285635.2350
MEM 6959.312500 1706285635.3354
MEM 6959.312500 1706285635.4361
MEM 6959.312500 1706285635.5367
MEM 6959.312500 1706285635.6372
MEM 6959.312500 1706285635.7380
MEM 6959.312500 1706285635.8385
MEM 6959.312500 1706285635.9390
MEM 6959.312500 1706285636.0395
MEM 6959.312500 1706285636.1400
MEM 6959.312500 1706285636.2404
MEM 6959.312500 1706285636.3410
MEM 6959.312500 1706285636.4414
MEM 6959.312500 1706285636.5420
MEM 6959.312500 1706285636.6425
MEM 6959.312500 1706285636.7429
MEM 6959.312500 1706285636.8436
MEM 6959.312500 1706285636.9441
MEM 6959.312500 1706285637.0445
MEM 6959.312500 1706285637.1451
MEM 6959.312500 1706285637.2456
MEM 6959.312500 1706285637.3461
MEM 6959.312500 1706285637.4466
MEM 6959.312500 1706285637.5471
MEM 6959.312500 1706285637.6477
MEM 6959.312500 1706285637.7484
MEM 6959.312500 1706285637.8490
MEM 6959.312500 1706285637.9495
MEM 6959.312500 1706285638.0500
MEM 6959.312500 1706285638.1506
MEM 6959.312500 1706285638.2513
MEM 6959.312500 1706285638.3521
MEM 6959.312500 1706285638.4526
MEM 6959.312500 1706285638.5532
MEM 6959.312500 1706285638.6537
MEM 6959.312500 1706285638.7544
MEM 6959.312500 1706285638.8550
MEM 6959.312500 1706285638.9555
MEM 6959.312500 1706285639.0561
MEM 6959.312500 1706285639.1567
MEM 6959.312500 1706285639.2572
MEM 6959.312500 1706285639.3577
MEM 6959.312500 1706285639.4585
MEM 6959.312500 1706285639.5592
MEM 6959.312500 1706285639.6599
MEM 6959.312500 1706285639.7606
MEM 6959.312500 1706285639.8611
MEM 6959.312500 1706285639.9616
MEM 6959.312500 1706285640.0624
MEM 6959.312500 1706285640.1631
MEM 6959.312500 1706285640.2637
MEM 6959.312500 1706285640.3643
MEM 6959.312500 1706285640.4649
MEM 6959.312500 1706285640.5655
MEM 6959.312500 1706285640.6661
MEM 6959.312500 1706285640.7668
MEM 6959.312500 1706285640.8672
MEM 6959.312500 1706285640.9677
MEM 6959.312500 1706285641.0683
MEM 6959.312500 1706285641.1689
MEM 6959.312500 1706285641.2694
MEM 6959.312500 1706285641.3699
MEM 6959.312500 1706285641.4706
MEM 7008.117188 1706285641.5711
MEM 7036.062500 1706285641.6717
MEM 7056.105469 1706285641.7722
MEM 7059.097656 1706285641.8729
MEM 7059.097656 1706285641.9735
MEM 7070.687500 1706285642.0741
MEM 7080.742188 1706285642.1746
MEM 7087.445312 1706285642.2752
MEM 7111.582031 1706285642.3758
MEM 7109.996094 1706285642.4764
MEM 7109.992188 1706285642.5771
MEM 7109.992188 1706285642.6777
MEM 7108.613281 1706285642.7781
MEM 7132.613281 1706285642.8791
MEM 7152.457031 1706285642.9796
MEM 7175.078125 1706285643.0801
MEM 7198.796875 1706285643.1806
MEM 7213.156250 1706285643.2812
MEM 7215.730469 1706285643.3817
MEM 7236.589844 1706285643.4823
MEM 7262.343750 1706285643.5828
MEM 7269.417969 1706285643.6834
MEM 7285.960938 1706285643.7840
MEM 7305.621094 1706285643.8845
MEM 7297.144531 1706285643.9850
MEM 7297.144531 1706285644.0855
MEM 7297.144531 1706285644.1861
MEM 7297.144531 1706285644.2867
MEM 7265.003906 1706285644.3873
MEM 7226.843750 1706285644.4881
MEM 7191.644531 1706285644.5886
MEM 7151.492188 1706285644.6892
MEM 7111.339844 1706285644.7898
MEM 7073.828125 1706285644.8904
MEM 7073.746094 1706285644.9908
MEM 7073.660156 1706285645.0913
MEM 7073.660156 1706285645.1917
MEM 7073.660156 1706285645.2922
MEM 7073.660156 1706285645.3927
MEM 7064.160156 1706285645.4932
MEM 7064.160156 1706285645.5938
MEM 7064.160156 1706285645.6942
MEM 7064.160156 1706285645.7947
MEM 7064.160156 1706285645.8951
MEM 7064.160156 1706285645.9957
MEM 7064.160156 1706285646.0964
MEM 7064.160156 1706285646.1972
MEM 7064.160156 1706285646.2976
MEM 7064.160156 1706285646.3982
MEM 7064.160156 1706285646.4987
MEM 7064.160156 1706285646.5992
MEM 7064.160156 1706285646.7001
MEM 7064.160156 1706285646.8006
MEM 7064.160156 1706285646.9011
MEM 7064.160156 1706285647.0021
MEM 7064.160156 1706285647.1027
MEM 7064.160156 1706285647.2034
MEM 7064.160156 1706285647.3044
MEM 7064.160156 1706285647.4050
MEM 7064.160156 1706285647.5057
MEM 7064.160156 1706285647.6063
MEM 7064.160156 1706285647.7070
MEM 7064.160156 1706285647.8075
MEM 7064.160156 1706285647.9082
MEM 7064.160156 1706285648.1878
MEM 7064.160156 1706285648.2884
MEM 7064.160156 1706285648.3890
MEM 7064.160156 1706285648.4896
MEM 7064.160156 1706285648.5902
MEM 7064.160156 1706285648.6909
MEM 7064.160156 1706285648.7916
MEM 7064.160156 1706285648.8921
MEM 7064.160156 1706285648.9930
MEM 7064.160156 1706285649.0937
MEM 7064.160156 1706285649.1943
MEM 7064.160156 1706285649.2950
MEM 7064.160156 1706285649.3960
MEM 7064.160156 1706285649.4966
MEM 7064.160156 1706285649.5973
MEM 7064.160156 1706285649.6979
MEM 7064.160156 1706285649.7985
MEM 7064.160156 1706285649.8990
MEM 7064.160156 1706285649.9996
MEM 7064.160156 1706285650.1005
MEM 7064.160156 1706285650.2012
MEM 7064.160156 1706285650.3021
MEM 7064.160156 1706285650.4027
MEM 7064.160156 1706285650.5033
MEM 7064.160156 1706285650.6039
MEM 7064.160156 1706285650.7046
MEM 7064.160156 1706285650.8053
MEM 7064.160156 1706285650.9059
MEM 7064.160156 1706285651.0065
MEM 7064.160156 1706285651.1070
MEM 7064.160156 1706285651.2075
MEM 7064.160156 1706285651.3081
MEM 7064.160156 1706285651.4086
MEM 7064.160156 1706285651.5091
MEM 7064.160156 1706285651.6096
MEM 7064.160156 1706285651.7102
MEM 7064.160156 1706285651.8109
MEM 7064.160156 1706285651.9115
MEM 7064.160156 1706285652.0121
MEM 7064.160156 1706285652.1127
MEM 7064.160156 1706285652.2133
MEM 7064.160156 1706285652.3140
MEM 7064.160156 1706285652.4145
MEM 7064.160156 1706285652.5150
MEM 7064.160156 1706285652.6172
MEM 7064.160156 1706285652.7177
MEM 7064.160156 1706285652.8183
MEM 7064.160156 1706285652.9189
MEM 7064.160156 1706285653.0194
MEM 7064.160156 1706285653.1200
MEM 7064.160156 1706285653.2206
MEM 7064.160156 1706285653.3214
MEM 7064.160156 1706285653.4224
MEM 7064.160156 1706285653.5231
MEM 7064.160156 1706285653.6237
MEM 7064.160156 1706285653.7243
MEM 7091.363281 1706285653.8251
MEM 7118.300781 1706285653.9258
MEM 7136.730469 1706285654.0263
MEM 7159.609375 1706285654.1268
MEM 7180.550781 1706285654.2273
MEM 7203.363281 1706285654.3278
MEM 7225.328125 1706285654.4283
MEM 7244.257812 1706285654.5289
MEM 7270.449219 1706285654.6295
MEM 7294.792969 1706285654.7300
MEM 7318.054688 1706285654.8305
MEM 7338.804688 1706285654.9310
MEM 7335.324219 1706285655.0316
MEM 7315.214844 1706285655.1324
MEM 7301.597656 1706285655.2330
MEM 7317.773438 1706285655.3336
MEM 7303.562500 1706285655.4345
MEM 7313.074219 1706285655.5349
MEM 7313.074219 1706285655.6356
MEM 7313.074219 1706285655.7362
MEM 7313.074219 1706285655.8367
MEM 7328.218750 1706285655.9372
MEM 7351.679688 1706285656.0378
MEM 7375.066406 1706285656.1383
MEM 7395.949219 1706285656.2388
MEM 7409.628906 1706285656.3393
MEM 7400.746094 1706285656.4399
MEM 7400.566406 1706285656.5404
MEM 7395.167969 1706285656.6410
MEM 7411.156250 1706285656.7415
MEM 7411.156250 1706285656.8421
MEM 7411.156250 1706285656.9427
MEM 7411.156250 1706285657.0432
MEM 7411.156250 1706285657.1439
MEM 7393.679688 1706285657.2445
MEM 7375.414062 1706285657.3451
MEM 7356.054688 1706285657.4457
MEM 7349.128906 1706285657.5465
MEM 7340.628906 1706285657.6471
MEM 7340.628906 1706285657.7476
MEM 7340.628906 1706285657.8483
MEM 7340.628906 1706285657.9489
